"City","Latitude","Longitude","Date and Time","Air Quality Index (AQI)","Air Quality (AQ) Description","Dominant Pollutant Name","Satellite Image Filename"
"Denver","39.38817655837235","-105.46473412509661","2017-11-04T16:45:10","72","Fair air quality","o3","39.39267316640194 -105.4588952659681 39.38367995034275 -105.47057298422513 1.0036022702389975.png"
"Denver","39.541061231378535","-105.42970097032551","2017-11-04T16:45:10","71","Fair air quality","o3","39.545557839408126 -105.423862111197 39.53656462334894 -105.43553982945403 1.0013997975261273.png"
"Denver","39.44213585472747","-105.3596346607833","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.35379580165478 39.43763924669788 -105.36547351991182 1.00282574198434.png"
"Denver","39.460122286845845","-105.31292378775515","2017-11-04T16:45:10","71","Fair air quality","o3","39.464618894875436 -105.30708492862664 39.455625678816254 -105.31876264688367 1.0025667015669164.png"
"Denver","39.460122286845845","-105.33627922426922","2017-11-04T16:45:10","71","Fair air quality","o3","39.464618894875436 -105.3304403651407 39.455625678816254 -105.34211808339775 1.002566701568136.png"
"Denver","39.44213585472747","-105.38299009729737","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.37715123816885 39.43763924669788 -105.38882895642588 1.00282574198434.png"
"Denver","39.38817655837235","-105.48808956161069","2017-11-04T16:45:10","72","Fair air quality","o3","39.39267316640194 -105.48225070248218 39.38367995034275 -105.49392842073921 1.0036022702389975.png"
"Denver","39.541061231378535","-105.44137868858255","2017-11-04T16:45:10","71","Fair air quality","o3","39.545557839408126 -105.43553982945403 39.53656462334894 -105.44721754771106 1.0013997975261273.png"
"Denver","39.541061231378535","-105.45305640683958","2017-11-04T16:45:10","71","Fair air quality","o3","39.545557839408126 -105.44721754771106 39.53656462334894 -105.4588952659681 1.0013997975261273.png"
"Denver","39.44213585472747","-105.40634553381145","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.40050667468292 39.43763924669788 -105.41218439293996 1.0028257419855602.png"
"Denver","39.38817655837235","-105.49976727986773","2017-11-04T16:45:10","72","Fair air quality","o3","39.39267316640194 -105.49392842073921 39.38367995034275 -105.50560613899624 1.0036022702389975.png"
"Denver","39.44213585472747","-105.41802325206848","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.41218439293996 39.43763924669788 -105.423862111197 1.00282574198434.png"
"Denver","39.38817655837235","-105.51144499812476","2017-11-04T16:45:10","72","Fair air quality","o3","39.39267316640194 -105.50560613899624 39.38367995034275 -105.51728385725328 1.0036022702389975.png"
"Denver","39.44213585472747","-105.3946678155544","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.38882895642588 39.43763924669788 -105.40050667468292 1.00282574198434.png"
"Denver","39.47810871896422","-105.33627922426922","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.3304403651407 39.473612110934624 -105.34211808339775 1.0023075623603144.png"
"Denver","39.45112907078666","-105.26621291472702","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.26037405559849 39.446632462757066 -105.27205177385554 1.0026962341272434.png"
"Denver","39.568040879556094","-105.33627922426922","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.3304403651407 39.563544271526496 -105.34211808339775 1.0010103853593992.png"
"Denver","39.42414942260909","-105.30124606949812","2017-11-04T16:45:10","71","Fair air quality","o3","39.42864603063869 -105.2954072103696 39.4196528145795 -105.30708492862664 1.0030846835858382.png"
"Denver","39.47810871896422","-105.34795694252627","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.34211808339775 39.473612110934624 -105.35379580165478 1.0023075623590951.png"
"Denver","39.46911550290503","-105.1961466051848","2017-11-04T16:45:10","70","Fair air quality","no2","39.473612110934624 -105.19030774605628 39.464618894875436 -105.20198546431332 1.0024371443114293.png"
"Denver","39.45112907078666","-105.27789063298405","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.27205177385554 39.446632462757066 -105.28372949211257 1.0026962341260233.png"
"Denver","39.62200017591121","-105.25453519646997","2017-11-04T16:45:10","69","Fair air quality","no2","39.62649678394081 -105.24869633734146 39.61750356788162 -105.26037405559849 1.0002308953087604.png"
"Denver","39.47810871896422","-105.3596346607833","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.35379580165478 39.473612110934624 -105.36547351991182 1.0023075623590951.png"
"Denver","39.39716977443153","-105.31292378775515","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.30708492862664 39.39267316640194 -105.31876264688367 1.0034729106524083.png"
"Denver","39.42414942260909","-105.31292378775515","2017-11-04T16:45:10","71","Fair air quality","o3","39.42864603063869 -105.30708492862664 39.4196528145795 -105.31876264688367 1.0030846835858382.png"
"Denver","39.47810871896422","-105.37131237904033","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.36547351991182 39.473612110934624 -105.37715123816885 1.0023075623590951.png"
"Denver","39.45112907078666","-105.28956835124109","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.28372949211257 39.446632462757066 -105.2954072103696 1.0026962341260233.png"
"Denver","39.42414942260909","-105.32460150601219","2017-11-04T16:45:10","71","Fair air quality","o3","39.42864603063869 -105.31876264688367 39.4196528145795 -105.3304403651407 1.0030846835858382.png"
"Denver","39.568040879556094","-105.34795694252627","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.34211808339775 39.563544271526496 -105.35379580165478 1.0010103853581813.png"
"Denver","39.47810871896422","-105.38299009729737","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.37715123816885 39.473612110934624 -105.38882895642588 1.0023075623590951.png"
"Denver","39.45112907078666","-105.30124606949812","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.2954072103696 39.446632462757066 -105.30708492862664 1.0026962341260233.png"
"Denver","39.42414942260909","-105.3946678155544","2017-11-04T16:45:10","71","Fair air quality","o3","39.42864603063869 -105.38882895642588 39.4196528145795 -105.40050667468292 1.0030846835858382.png"
"Denver","39.47810871896422","-105.3946678155544","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.38882895642588 39.473612110934624 -105.40050667468292 1.0023075623590951.png"
"Denver","39.46911550290503","-105.20782432344184","2017-11-04T16:45:10","70","Fair air quality","no2","39.473612110934624 -105.20198546431332 39.464618894875436 -105.21366318257036 1.0024371443102096.png"
"Denver","39.39716977443153","-105.32460150601219","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.31876264688367 39.39267316640194 -105.3304403651407 1.0034729106524083.png"
"Denver","39.62200017591121","-105.26621291472702","2017-11-04T16:45:10","69","Fair air quality","no2","39.62649678394081 -105.26037405559849 39.61750356788162 -105.27205177385554 1.0002308953099774.png"
"Denver","39.42414942260909","-105.46473412509661","2017-11-04T16:45:10","71","Fair air quality","o3","39.42864603063869 -105.4588952659681 39.4196528145795 -105.47057298422513 1.0030846835858382.png"
"Denver","39.47810871896422","-105.40634553381145","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.40050667468292 39.473612110934624 -105.41218439293996 1.0023075623603144.png"
"Denver","39.45112907078666","-105.31292378775515","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.30708492862664 39.446632462757066 -105.31876264688367 1.0026962341260233.png"
"Denver","39.47810871896422","-105.41802325206848","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.41218439293996 39.473612110934624 -105.423862111197 1.0023075623590951.png"
"Denver","39.42414942260909","-105.51144499812476","2017-11-04T16:45:10","72","Fair air quality","o3","39.42864603063869 -105.50560613899624 39.4196528145795 -105.51728385725328 1.0030846835858382.png"
"Denver","39.45112907078666","-105.32460150601219","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.31876264688367 39.446632462757066 -105.3304403651407 1.0026962341260233.png"
"Denver","39.39716977443153","-105.33627922426922","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.3304403651407 39.39267316640194 -105.34211808339775 1.0034729106536295.png"
"Denver","39.41515620654991","-105.13775801389963","2017-11-04T16:45:10","72","Fair air quality","o3","39.4196528145795 -105.13191915477111 39.41065959852031 -105.14359687302814 1.003214117322641.png"
"Denver","39.47810871896422","-105.42970097032551","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.423862111197 39.473612110934624 -105.43553982945403 1.0023075623590951.png"
"Denver","39.45112907078666","-105.33627922426922","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.3304403651407 39.446632462757066 -105.34211808339775 1.0026962341272434.png"
"Denver","39.41515620654991","-105.21950204169887","2017-11-04T16:45:10","71","Fair air quality","o3","39.4196528145795 -105.21366318257036 39.41065959852031 -105.22534090082739 1.003214117322641.png"
"Denver","39.47810871896422","-105.44137868858255","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.43553982945403 39.473612110934624 -105.44721754771106 1.0023075623590951.png"
"Denver","39.45112907078666","-105.34795694252627","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.34211808339775 39.446632462757066 -105.35379580165478 1.0026962341260233.png"
"Denver","39.62200017591121","-105.27789063298405","2017-11-04T16:45:10","70","Fair air quality","no2","39.62649678394081 -105.27205177385554 39.61750356788162 -105.28372949211257 1.0002308953087604.png"
"Denver","39.568040879556094","-105.3596346607833","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.35379580165478 39.563544271526496 -105.36547351991182 1.0010103853581813.png"
"Denver","39.41515620654991","-105.24285747821294","2017-11-04T16:45:10","71","Fair air quality","o3","39.4196528145795 -105.23701861908442 39.41065959852031 -105.24869633734146 1.003214117322641.png"
"Denver","39.47810871896422","-105.45305640683958","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.44721754771106 39.473612110934624 -105.4588952659681 1.0023075623590951.png"
"Denver","39.39716977443153","-105.34795694252627","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.34211808339775 39.39267316640194 -105.35379580165478 1.0034729106524083.png"
"Denver","39.62200017591121","-105.28956835124109","2017-11-04T16:45:10","70","Fair air quality","no2","39.62649678394081 -105.28372949211257 39.61750356788162 -105.2954072103696 1.0002308953087604.png"
"Denver","39.45112907078666","-105.3596346607833","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.35379580165478 39.446632462757066 -105.36547351991182 1.0026962341260233.png"
"Denver","39.46911550290503","-105.21950204169887","2017-11-04T16:45:10","71","Fair air quality","no2","39.473612110934624 -105.21366318257036 39.464618894875436 -105.22534090082739 1.0024371443102096.png"
"Denver","39.41515620654991","-105.30124606949812","2017-11-04T16:45:10","71","Fair air quality","o3","39.4196528145795 -105.2954072103696 39.41065959852031 -105.30708492862664 1.003214117322641.png"
"Denver","39.47810871896422","-105.46473412509661","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.4588952659681 39.473612110934624 -105.47057298422513 1.0023075623590951.png"
"Denver","39.39716977443153","-105.3596346607833","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.35379580165478 39.39267316640194 -105.36547351991182 1.0034729106524083.png"
"Denver","39.45112907078666","-105.37131237904033","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.36547351991182 39.446632462757066 -105.37715123816885 1.0026962341260233.png"
"Denver","39.40616299049072","-105.47641184335365","2017-11-04T16:45:10","72","Fair air quality","o3","39.41065959852031 -105.47057298422513 39.40166638246113 -105.48225070248218 1.0033435263471147.png"
"Denver","39.47810871896422","-105.47641184335365","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.47057298422513 39.473612110934624 -105.48225070248218 1.0023075623603144.png"
"Denver","39.62200017591121","-105.30124606949812","2017-11-04T16:45:10","71","Fair air quality","no2","39.62649678394081 -105.2954072103696 39.61750356788162 -105.30708492862664 1.0002308953087604.png"
"Denver","39.45112907078666","-105.38299009729737","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.37715123816885 39.446632462757066 -105.38882895642588 1.0026962341260233.png"
"Denver","39.40616299049072","-105.51144499812476","2017-11-04T16:45:10","72","Fair air quality","o3","39.41065959852031 -105.50560613899624 39.40166638246113 -105.51728385725328 1.0033435263458939.png"
"Denver","39.47810871896422","-105.48808956161069","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.48225070248218 39.473612110934624 -105.49392842073921 1.0023075623590951.png"
"Denver","39.46911550290503","-105.23117975995591","2017-11-04T16:45:10","71","Fair air quality","o3","39.473612110934624 -105.22534090082739 39.464618894875436 -105.23701861908442 1.0024371443102096.png"
"Denver","39.62200017591121","-105.31292378775515","2017-11-04T16:45:10","71","Fair air quality","o3","39.62649678394081 -105.30708492862664 39.61750356788162 -105.31876264688367 1.0002308953087604.png"
"Denver","39.568040879556094","-105.37131237904033","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.36547351991182 39.563544271526496 -105.37715123816885 1.0010103853581813.png"
"Denver","39.39716977443153","-105.37131237904033","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.36547351991182 39.39267316640194 -105.37715123816885 1.0034729106524083.png"
"Denver","39.47810871896422","-105.49976727986773","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.49392842073921 39.473612110934624 -105.50560613899624 1.0023075623590951.png"
"Denver","39.39716977443153","-105.1260802956426","2017-11-04T16:45:10","72","Fair air quality","o3","39.40166638246113 -105.12024143651406 39.39267316640194 -105.13191915477111 1.0034729106536295.png"
"Denver","39.45112907078666","-105.48808956161069","2017-11-04T16:45:10","71","Fair air quality","o3","39.455625678816254 -105.48225070248218 39.446632462757066 -105.49392842073921 1.0026962341260233.png"
"Denver","39.47810871896422","-105.51144499812476","2017-11-04T16:45:10","71","Fair air quality","o3","39.48260532699381 -105.50560613899624 39.473612110934624 -105.51728385725328 1.0023075623590951.png"
"Denver","39.39716977443153","-105.1611134504137","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.15527459128518 39.39267316640194 -105.16695230954221 1.0034729106524083.png"
"Denver","39.45112907078666","-105.51144499812476","2017-11-04T16:45:10","72","Fair air quality","o3","39.455625678816254 -105.50560613899624 39.446632462757066 -105.51728385725328 1.0026962341260233.png"
"Denver","39.62200017591121","-105.32460150601219","2017-11-04T16:45:10","71","Fair air quality","o3","39.62649678394081 -105.31876264688367 39.61750356788162 -105.3304403651407 1.0002308953087604.png"
"Denver","39.39716977443153","-105.38299009729737","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.37715123816885 39.39267316640194 -105.38882895642588 1.0034729106524083.png"
"Denver","39.568040879556094","-105.38299009729737","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.37715123816885 39.563544271526496 -105.38882895642588 1.0010103853581813.png"
"Denver","39.46911550290503","-105.10272485912851","2017-11-04T16:45:10","68","Fair air quality","no2","39.473612110934624 -105.096886 39.464618894875436 -105.10856371825703 1.0024371443102096.png"
"Denver","39.39716977443153","-105.17279116867073","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.16695230954221 39.39267316640194 -105.17863002779924 1.0034729106524083.png"
"Denver","39.46911550290503","-105.24285747821294","2017-11-04T16:45:10","71","Fair air quality","o3","39.473612110934624 -105.23701861908442 39.464618894875436 -105.24869633734146 1.0024371443102096.png"
"Denver","39.44213585472747","-105.11440257738555","2017-11-04T16:45:10","70","Fair air quality","no2","39.446632462757066 -105.10856371825703 39.43763924669788 -105.12024143651406 1.00282574198434.png"
"Denver","39.39716977443153","-105.20782432344184","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.20198546431332 39.39267316640194 -105.21366318257036 1.0034729106524083.png"
"Denver","39.46911550290503","-105.11440257738555","2017-11-04T16:45:10","68","Fair air quality","no2","39.473612110934624 -105.10856371825703 39.464618894875436 -105.12024143651406 1.0024371443102096.png"
"Denver","39.39716977443153","-105.3946678155544","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.38882895642588 39.39267316640194 -105.40050667468292 1.0034729106524083.png"
"Denver","39.46911550290503","-105.1260802956426","2017-11-04T16:45:10","68","Fair air quality","no2","39.473612110934624 -105.12024143651406 39.464618894875436 -105.13191915477111 1.0024371443114293.png"
"Denver","39.39716977443153","-105.21950204169887","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.21366318257036 39.39267316640194 -105.22534090082739 1.0034729106524083.png"
"Denver","39.62200017591121","-105.33627922426922","2017-11-04T16:45:10","71","Fair air quality","o3","39.62649678394081 -105.3304403651407 39.61750356788162 -105.34211808339775 1.0002308953099774.png"
"Denver","39.44213585472747","-105.1260802956426","2017-11-04T16:45:10","70","Fair air quality","no2","39.446632462757066 -105.12024143651406 39.43763924669788 -105.13191915477111 1.0028257419855602.png"
"Denver","39.568040879556094","-105.3946678155544","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.38882895642588 39.563544271526496 -105.40050667468292 1.0010103853581813.png"
"Denver","39.39716977443153","-105.23117975995591","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.22534090082739 39.39267316640194 -105.23701861908442 1.0034729106524083.png"
"Denver","39.46911550290503","-105.13775801389963","2017-11-04T16:45:10","68","Fair air quality","no2","39.473612110934624 -105.13191915477111 39.464618894875436 -105.14359687302814 1.0024371443102096.png"
"Denver","39.46911550290503","-105.25453519646997","2017-11-04T16:45:10","71","Fair air quality","o3","39.473612110934624 -105.24869633734146 39.464618894875436 -105.26037405559849 1.0024371443102096.png"
"Denver","39.44213585472747","-105.1611134504137","2017-11-04T16:45:10","70","Fair air quality","no2","39.446632462757066 -105.15527459128518 39.43763924669788 -105.16695230954221 1.00282574198434.png"
"Denver","39.39716977443153","-105.40634553381145","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.40050667468292 39.39267316640194 -105.41218439293996 1.0034729106536295.png"
"Denver","39.39716977443153","-105.24285747821294","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.23701861908442 39.39267316640194 -105.24869633734146 1.0034729106524083.png"
"Denver","39.46911550290503","-105.14943573215666","2017-11-04T16:45:10","68","Fair air quality","no2","39.473612110934624 -105.14359687302814 39.464618894875436 -105.15527459128518 1.0024371443102096.png"
"Denver","39.62200017591121","-105.34795694252627","2017-11-04T16:45:10","71","Fair air quality","o3","39.62649678394081 -105.34211808339775 39.61750356788162 -105.35379580165478 1.0002308953087604.png"
"Denver","39.44213585472747","-105.17279116867073","2017-11-04T16:45:10","71","Fair air quality","no2","39.446632462757066 -105.16695230954221 39.43763924669788 -105.17863002779924 1.00282574198434.png"
"Denver","39.46911550290503","-105.1611134504137","2017-11-04T16:45:10","69","Fair air quality","no2","39.473612110934624 -105.15527459128518 39.464618894875436 -105.16695230954221 1.0024371443102096.png"
"Denver","39.39716977443153","-105.25453519646997","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.24869633734146 39.39267316640194 -105.26037405559849 1.0034729106524083.png"
"Denver","39.46911550290503","-105.17279116867073","2017-11-04T16:45:10","69","Fair air quality","no2","39.473612110934624 -105.16695230954221 39.464618894875436 -105.17863002779924 1.0024371443102096.png"
"Denver","39.568040879556094","-105.40634553381145","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.40050667468292 39.563544271526496 -105.41218439293996 1.0010103853593992.png"
"Denver","39.39716977443153","-105.26621291472702","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.26037405559849 39.39267316640194 -105.27205177385554 1.0034729106536295.png"
"Denver","39.39716977443153","-105.41802325206848","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.41218439293996 39.39267316640194 -105.423862111197 1.0034729106524083.png"
"Denver","39.44213585472747","-105.18446888692776","2017-11-04T16:45:10","71","Fair air quality","no2","39.446632462757066 -105.17863002779924 39.43763924669788 -105.19030774605628 1.00282574198434.png"
"Denver","39.46911550290503","-105.18446888692776","2017-11-04T16:45:10","69","Fair air quality","no2","39.473612110934624 -105.17863002779924 39.464618894875436 -105.19030774605628 1.0024371443102096.png"
"Denver","39.39716977443153","-105.27789063298405","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.27205177385554 39.39267316640194 -105.28372949211257 1.0034729106524083.png"
"Denver","39.44213585472747","-105.20782432344184","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.20198546431332 39.43763924669788 -105.21366318257036 1.00282574198434.png"
"Denver","39.39716977443153","-105.42970097032551","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.423862111197 39.39267316640194 -105.43553982945403 1.0034729106524083.png"
"Denver","39.577034095615275","-105.46473412509661","2017-11-04T16:45:10","71","Fair air quality","o3","39.58153070364487 -105.4588952659681 39.572537487585684 -105.47057298422513 1.000880531979421.png"
"Denver","39.39716977443153","-105.28956835124109","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.28372949211257 39.39267316640194 -105.2954072103696 1.0034729106524083.png"
"Denver","39.62200017591121","-105.3596346607833","2017-11-04T16:45:10","71","Fair air quality","o3","39.62649678394081 -105.35379580165478 39.61750356788162 -105.36547351991182 1.0002308953087604.png"
"Denver","39.568040879556094","-105.41802325206848","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.41218439293996 39.563544271526496 -105.423862111197 1.0010103853581813.png"
"Denver","39.44213585472747","-105.28956835124109","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.28372949211257 39.43763924669788 -105.2954072103696 1.00282574198434.png"
"Denver","39.39716977443153","-105.30124606949812","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.2954072103696 39.39267316640194 -105.30708492862664 1.0034729106524083.png"
"Denver","39.39716977443153","-105.45305640683958","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.44721754771106 39.39267316640194 -105.4588952659681 1.0034729106524083.png"
"Denver","39.46911550290503","-105.26621291472702","2017-11-04T16:45:10","71","Fair air quality","o3","39.473612110934624 -105.26037405559849 39.464618894875436 -105.27205177385554 1.0024371443114293.png"
"Denver","39.568040879556094","-105.32460150601219","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.31876264688367 39.563544271526496 -105.3304403651407 1.0010103853581813.png"
"Denver","39.39716977443153","-105.46473412509661","2017-11-04T16:45:10","71","Fair air quality","o3","39.40166638246113 -105.4588952659681 39.39267316640194 -105.47057298422513 1.0034729106524083.png"
"Denver","39.46911550290503","-105.28956835124109","2017-11-04T16:45:10","71","Fair air quality","o3","39.473612110934624 -105.28372949211257 39.464618894875436 -105.2954072103696 1.0024371443102096.png"
"Denver","39.62200017591121","-105.37131237904033","2017-11-04T16:45:10","71","Fair air quality","o3","39.62649678394081 -105.36547351991182 39.61750356788162 -105.37715123816885 1.0002308953087604.png"
"Denver","39.568040879556094","-105.46473412509661","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.4588952659681 39.563544271526496 -105.47057298422513 1.0010103853581813.png"
"Denver","39.46911550290503","-105.30124606949812","2017-11-04T16:45:10","71","Fair air quality","o3","39.473612110934624 -105.2954072103696 39.464618894875436 -105.30708492862664 1.0024371443102096.png"
"Denver","39.38817655837235","-105.23117975995591","2017-11-04T16:45:10","71","Fair air quality","o3","39.39267316640194 -105.22534090082739 39.38367995034275 -105.23701861908442 1.0036022702389975.png"
"Denver","39.44213585472747","-105.30124606949812","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.2954072103696 39.43763924669788 -105.30708492862664 1.00282574198434.png"
"Denver","39.46911550290503","-105.31292378775515","2017-11-04T16:45:10","71","Fair air quality","o3","39.473612110934624 -105.30708492862664 39.464618894875436 -105.31876264688367 1.0024371443102096.png"
"Denver","39.568040879556094","-105.48808956161069","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.48225070248218 39.563544271526496 -105.49392842073921 1.0010103853581813.png"
"Denver","39.44213585472747","-105.32460150601219","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.31876264688367 39.43763924669788 -105.3304403651407 1.00282574198434.png"
"Denver","39.38817655837235","-105.26621291472702","2017-11-04T16:45:10","71","Fair air quality","o3","39.39267316640194 -105.26037405559849 39.38367995034275 -105.27205177385554 1.0036022702402185.png"
"Denver","39.44213585472747","-105.34795694252627","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.34211808339775 39.43763924669788 -105.35379580165478 1.00282574198434.png"
"Denver","39.568040879556094","-105.49976727986773","2017-11-04T16:45:10","71","Fair air quality","o3","39.572537487585684 -105.49392842073921 39.563544271526496 -105.50560613899624 1.0010103853581813.png"
"Denver","39.460122286845845","-105.18446888692776","2017-11-04T16:45:10","70","Fair air quality","no2","39.464618894875436 -105.17863002779924 39.455625678816254 -105.19030774605628 1.0025667015669164.png"
"Denver","39.38817655837235","-105.32460150601219","2017-11-04T16:45:10","71","Fair air quality","o3","39.39267316640194 -105.31876264688367 39.38367995034275 -105.3304403651407 1.0036022702389975.png"
"Denver","39.559047663496905","-105.10272485912851","2017-11-04T16:45:10","59","Moderate air quality","no2","39.563544271526496 -105.096886 39.554551055467314 -105.10856371825703 1.0011402140776848.png"
"Denver","39.460122286845845","-105.28956835124109","2017-11-04T16:45:10","71","Fair air quality","o3","39.464618894875436 -105.28372949211257 39.455625678816254 -105.2954072103696 1.0025667015669164.png"
"Denver","39.62200017591121","-105.38299009729737","2017-11-04T16:45:10","71","Fair air quality","o3","39.62649678394081 -105.37715123816885 39.61750356788162 -105.38882895642588 1.0002308953087604.png"
"Denver","39.559047663496905","-105.11440257738555","2017-11-04T16:45:10","59","Moderate air quality","no2","39.563544271526496 -105.10856371825703 39.554551055467314 -105.12024143651406 1.0011402140776848.png"
"Denver","39.38817655837235","-105.33627922426922","2017-11-04T16:45:10","71","Fair air quality","o3","39.39267316640194 -105.3304403651407 39.38367995034275 -105.34211808339775 1.0036022702402185.png"
"Denver","39.44213585472747","-105.37131237904033","2017-11-04T16:45:10","71","Fair air quality","o3","39.446632462757066 -105.36547351991182 39.43763924669788 -105.37715123816885 1.00282574198434.png"
"Denver","39.62200017591121","-105.3946678155544","2017-11-04T16:45:10","71","Fair air quality","o3","39.62649678394081 -105.38882895642588 39.61750356788162 -105.40050667468292 1.0002308953087604.png"
"Denver","39.559047663496905","-105.1260802956426","2017-11-04T16:45:10","66","Fair air quality","no2","39.563544271526496 -105.12024143651406 39.554551055467314 -105.13191915477111 1.001140214078903.png"
"Denver","39.38817655837235","-105.42970097032551","2017-11-04T16:45:10","71","Fair air quality","o3","39.39267316640194 -105.423862111197 39.38367995034275 -105.43553982945403 1.0036022702389975.png"
"Denver","39.559047663496905","-105.1611134504137","2017-11-04T16:45:10","67","Fair air quality","no2","39.563544271526496 -105.15527459128518 39.554551055467314 -105.16695230954221 1.0011402140776848.png"
"Denver","39.559047663496905","-105.17279116867073","2017-11-04T16:45:10","67","Fair air quality","no2","39.563544271526496 -105.16695230954221 39.554551055467314 -105.17863002779924 1.0011402140776848.png"
"Denver","39.460122286845845","-105.32460150601219","2017-11-04T16:45:10","71","Fair air quality","o3","39.464618894875436 -105.31876264688367 39.455625678816254 -105.3304403651407 1.0025667015669164.png"
"Denver","39.559047663496905","-105.1961466051848","2017-11-04T16:45:10","67","Fair air quality","no2","39.563544271526496 -105.19030774605628 39.554551055467314 -105.20198546431332 1.001140214078903.png"
"Denver","39.460122286845845","-105.34795694252627","2017-11-04T16:45:10","71","Fair air quality","o3","39.464618894875436 -105.34211808339775 39.455625678816254 -105.35379580165478 1.0025667015669164.png"
